Height,CanopySize,Diameter
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.0,56.7,35.0
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
5.0,63.6,18.0
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
6.0,63.6,38.0
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
10.0,201.1,65.0
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
23.0,113.1,60.2
17.0,50.3,49.3
9.0,19.6,23.9
15.0,38.5,46.2
14.0,28.3,49.3
14.5,28.3,44.6
13.0,19.6,38.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
14.0,44.2,47.8
16.0,50.3,57.0
11.3,27.5,36.2
13.0,78.5,37.0
9.0,38.5,42.0
13.0,38.5,32.0
13.0,50.3,45.0
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
11.3,27.5,36.2
8.0,21.7,28.2
8.0,21.7,28.2
6.0,28.3,16.0
4.4,7.5,10.5
8.0,50.3,80.0
7.7,30.3,24.9
13.0,78.5,31.8
11.0,50.3,31.8
7.0,28.3,24.0
6.0,50.3,24.0
12.0,78.5,32.0
10.0,78.5,26.0
10.0,78.5,28.0
8.0,38.5,19.0
10.0,78.5,28.0
10.0,78.5,28.0
10.0,78.5,24.0
10.0,78.5,28.0
10.0,78.5,28.0
10.0,78.5,28.0
10.0,78.5,28.0
10.0,78.5,28.0
5.0,12.6,19.1
15.0,50.3,36.0
12.0,63.6,27.7
5.0,3.1,7.3
15.0,78.5,47.4
14.0,50.3,43.0
14.0,38.5,33.4
16.0,132.7,78.0
6.0,50.3,47.8
10.0,28.3,28.7
4.0,19.6,12.7
12.0,50.3,33.4
13.0,78.5,35.0
4.0,19.6,12.7
4.0,19.6,12.7
6.0,63.6,40.0
6.0,50.3,38.0
5.0,5.2,10.5
5.0,5.2,10.5
5.0,5.2,10.5
5.0,5.2,10.5
6.0,12.6,8.0
6.0,28.3,20.0
4.0,1.8,8.0
5.0,28.3,20.0
5.0,28.3,15.0
8.3,28.3,39.3
8.3,28.3,39.3
8.3,28.3,39.3
2.5,0.8,6.0
2.5,0.8,4.0
8.3,28.3,39.3
8.3,28.3,39.3
8.3,28.3,39.3
8.3,28.3,39.3
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
8.0,12.6,22.3
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
7.0,28.3,19.1
6.7,19.6,22.1
6.7,19.6,22.1
6.7,19.6,22.1
6.5,16.4,21.7
6.5,16.4,21.7
6.5,16.4,21.7
6.5,16.4,21.7
4.0,3.1,20.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,3.1,12.0
6.5,16.4,21.7
4.0,3.1,9.0
8.0,50.3,18.0
4.0,3.1,7.0
6.4,14.9,18.6
6.4,14.9,18.6
6.4,14.9,18.6
7.0,28.3,29.0
6.4,14.9,18.6
6.4,14.9,18.6
6.4,14.9,18.6
6.4,14.9,18.6
6.4,14.9,18.6
6.4,14.9,18.6
6.4,14.9,18.6
17.0,63.6,62.1
12.0,50.3,29.0
12.0,95.0,38.0
6.0,28.3,19.0
6.0,28.3,18.0
6.0,33.2,18.0
19.0,78.5,70.0
6.0,38.5,20.0
12.0,50.3,28.0
9.0,19.6,18.0
6.0,12.6,15.0
8.0,28.3,21.0
8.0,50.3,25.0
7.5,20.0,23.7
7.0,28.3,24.0
7.0,19.6,22.0
12.0,78.5,32.0
12.0,78.5,40.0
8.0,38.5,21.0
7.5,20.0,23.7
12.0,78.5,32.0
12.0,78.5,32.0
10.0,28.3,24.0
10.0,50.3,25.0
7.0,19.6,16.0
4.7,6.0,15.9
4.7,6.0,15.9
11.0,78.5,34.0
10.0,50.3,28.0
11.0,78.5,38.0
13.0,95.0,43.0
13.0,78.5,36.0
13.0,95.0,44.0
10.0,19.6,24.0
12.0,95.0,38.0
11.0,95.0,38.0
12.0,78.5,39.0
12.0,95.0,36.0
11.0,78.5,40.0
12.0,78.5,27.0
12.0,95.0,40.0
11.0,63.6,38.0
15.0,95.0,50.0
12.0,28.3,32.0
18.0,95.0,42.0
14.0,63.6,34.0
15.0,113.1,56.0
15.0,153.9,40.0
13.0,95.0,40.0
12.0,153.9,56.0
15.0,95.0,35.0
8.6,24.3,29.8
8.6,24.3,29.8
8.6,24.3,29.8
20.0,78.5,71.3
13.0,95.0,36.0
6.0,19.6,13.0
6.7,25.0,18.3
5.0,7.1,16.0
6.0,7.1,20.0
5.0,12.6,14.0
4.0,7.1,9.0
5.0,19.6,16.0
5.0,12.6,11.0
5.0,12.6,12.0
5.0,12.6,12.0
8.0,38.5,24.0
9.0,44.2,28.0
8.0,38.5,21.0
10.0,50.3,31.0
8.0,38.5,21.0
9.0,44.2,25.0
7.0,28.3,19.0
11.0,28.3,39.5
4.0,12.6,46.0
12.0,50.3,28.0
13.0,113.1,60.0
12.0,201.1,90.0
12.4,60.3,57.5
12.4,60.3,57.5
12.0,50.3,48.0
12.4,60.3,57.5
12.4,60.3,57.5
12.4,60.3,57.5
15.0,113.1,30.0
6.0,28.3,25.0
13.0,113.1,60.0
16.0,153.9,85.0
15.0,50.3,54.0
12.4,60.3,57.5
12.4,60.3,57.5
16.0,113.1,46.0
16.0,153.9,63.0
12.4,60.3,57.5
15.0,113.1,54.0
12.4,60.3,57.5
12.4,60.3,57.5
12.4,60.3,57.5
12.4,60.3,57.5
12.4,60.3,57.5
12.4,60.3,57.5
12.4,60.3,57.5
22.5,78.5,125.0
12.4,60.3,57.5
12.4,60.3,57.5
12.4,60.3,57.5
12.4,60.3,57.5
6.9,14.6,17.7
5.5,9.6,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,13.0
5.0,3.1,11.0
5.0,3.1,13.0
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.4,28.3,10.0
8.4,28.3,20.0
8.4,28.3,20.0
8.4,28.3,35.0
8.4,28.3,35.0
8.4,28.3,35.0
8.4,28.3,35.0
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
5.0,1.8,4.0
5.0,1.8,4.0
5.0,1.8,4.0
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
8.6,4.3,26.2
6.0,12.6,19.0
6.0,12.6,17.0
6.0,12.6,18.0
6.0,12.6,19.0
6.0,12.6,20.0
6.0,19.6,21.0
4.0,12.6,18.0
6.0,7.1,18.0
6.0,12.6,19.0
5.0,12.6,18.0
5.0,7.1,14.0
4.0,38.5,28.0
4.0,3.1,10.0
8.0,113.1,80.0
12.0,176.7,100.0
26.0,314.2,200.0
18.0,314.2,150.0
15.0,201.1,170.0
25.0,452.4,150.0
18.0,227.0,180.0
25.0,380.1,180.0
23.0,254.5,140.0
19.0,254.5,150.0
18.0,254.5,130.0
14.0,176.7,50.0
14.0,415.5,210.0
16.0,380.1,170.0
22.0,346.4,170.0
18.0,314.2,140.0
8.0,7.1,18.0
4.0,12.6,12.0
4.0,3.1,9.0
4.0,3.1,10.0
4.0,7.1,12.0
2.0,3.1,15.0
4.0,19.6,18.0
13.0,12.6,20.0
13.0,28.3,15.0
15.0,28.3,32.2
13.0,7.1,25.0
12.0,28.3,20.0
7.0,12.6,16.0
5.0,63.6,22.0
7.0,28.3,29.6
14.0,50.3,26.0
14.0,28.3,31.2
12.0,12.6,16.0
12.0,7.1,16.0
12.0,12.6,20.0
12.0,28.3,18.0
12.0,28.3,22.0
10.0,3.1,8.0
8.0,7.1,18.0
10.0,12.6,18.0
10.0,12.6,16.0
10.0,12.6,21.0
10.0,7.1,16.0
8.0,7.1,16.0
10.0,28.3,22.0
10.0,12.6,9.0
12.0,19.6,22.0
10.0,12.6,21.0
12.0,19.6,11.0
9.0,12.6,12.0
12.0,12.6,18.0
12.0,12.6,18.0
12.0,12.6,21.0
12.0,12.6,21.0
11.0,28.3,17.0
11.0,7.1,15.0
11.0,28.3,8.0
9.0,7.1,9.0
12.0,28.3,21.0
9.0,12.6,18.0
13.0,28.3,34.4
10.0,113.1,26.0
12.0,50.3,26.0
8.0,12.6,12.0
7.0,19.6,22.0
12.0,50.3,50.0
6.0,28.3,20.0
12.0,113.1,76.0
13.0,63.6,82.0
13.0,28.3,44.0
13.0,50.3,46.0
5.0,12.6,12.0
12.0,78.5,56.0
13.0,113.1,72.0
13.0,38.5,48.0
5.0,7.1,15.0
5.0,12.6,9.0
10.0,78.5,52.0
13.0,12.6,32.0
12.0,63.6,60.0
5.0,7.1,12.0
22.0,176.7,64.0
22.0,201.1,142.0
23.0,346.4,100.0
22.0,132.7,50.0
21.0,50.3,55.0
22.0,176.7,110.0
21.0,132.7,70.0
23.0,153.9,105.0
25.0,153.9,90.0
23.0,227.0,110.0
23.0,78.5,85.0
21.0,63.6,72.0
25.0,283.5,100.0
23.0,132.7,105.0
22.0,95.0,90.0
22.0,132.7,38.0
24.0,254.5,135.0
14.0,113.1,58.0
18.0,63.6,58.0
25.0,254.5,105.0
21.0,176.7,60.0
19.0,132.7,80.0
24.0,346.4,110.0
21.0,254.5,105.0
20.0,78.5,50.0
23.0,95.0,80.0
21.0,113.1,80.0
19.0,227.0,80.0
28.0,490.9,145.0
16.0,153.9,60.0
16.0,113.1,55.0
15.0,95.0,60.0
4.0,3.1,6.0
4.0,3.1,12.0
4.0,3.1,12.0
9.0,28.3,45.0
4.0,3.1,12.0
4.0,3.1,12.0
4.0,0.8,6.0
4.0,0.8,8.0
9.0,28.3,35.0
4.0,3.1,10.0
6.0,7.1,15.0
5.0,7.1,18.0
2.0,0.8,8.0
5.0,3.1,15.0
4.0,0.8,8.0
5.0,7.1,15.0
4.0,7.1,12.0
4.0,7.1,12.0
5.0,7.1,12.0
5.0,7.1,15.0
7.0,12.6,20.0
9.0,19.6,32.0
5.0,7.1,12.0
5.0,7.1,12.0
4.0,3.1,8.0
4.0,3.1,10.0
6.0,7.1,15.0
4.0,0.8,12.0
7.0,12.6,18.0
2.0,0.8,6.0
7.0,7.1,18.0
7.0,3.1,18.0
4.0,3.1,18.0
3.0,0.8,8.0
5.0,3.1,10.0
4.0,3.1,8.0
4.0,3.1,8.0
4.0,3.1,8.0
4.0,3.1,8.0
7.0,19.6,18.0
4.0,3.1,12.0
4.0,3.1,10.0
7.0,7.1,18.0
4.0,0.8,8.0
9.0,28.3,35.0
4.0,3.1,10.0
4.0,3.1,10.0
4.0,3.1,8.0
5.0,3.1,12.0
4.0,0.8,6.0
4.0,0.8,10.0
4.0,0.8,6.0
4.0,3.1,12.0
5.0,3.1,18.0
4.0,0.8,10.0
6.0,3.1,18.0
9.0,19.6,38.0
6.0,7.1,12.0
4.0,3.1,10.0
4.0,3.1,12.0
4.0,3.1,12.0
3.0,3.1,8.0
3.0,7.1,12.0
6.0,3.1,15.0
3.0,0.8,8.0
4.0,0.8,8.0
4.0,3.1,8.0
6.0,7.1,10.0
4.0,3.1,8.0
5.0,7.1,12.0
8.0,12.6,32.0
5.0,3.1,10.0
4.0,0.8,8.0
6.0,7.1,15.0
4.0,0.8,8.0
4.0,0.8,8.0
5.0,7.1,10.0
3.0,0.8,6.0
6.0,7.1,15.0
7.0,12.6,20.0
8.0,12.6,20.0
4.0,3.1,8.0
4.0,3.1,8.0
4.0,3.1,8.0
3.0,0.8,6.0
4.0,3.1,10.0
4.0,7.1,12.0
5.0,7.1,15.0
5.0,7.1,15.0
5.0,7.1,10.0
5.0,7.1,15.0
4.0,7.1,8.0
4.0,7.1,8.0
9.0,28.3,45.0
12.0,19.6,25.0
8.0,19.6,25.0
6.0,28.3,18.0
6.0,19.6,18.0
4.0,7.1,12.0
6.0,12.6,18.0
4.0,3.1,10.0
4.0,3.1,10.0
4.0,3.1,10.0
5.0,7.1,15.0
4.0,3.1,10.0
4.0,3.1,10.0
4.0,3.1,10.0
4.0,3.1,10.0
4.0,3.1,10.0
6.0,7.1,20.0
5.0,7.1,12.0
6.0,7.1,18.0
5.0,7.1,15.0
8.0,28.3,20.0
10.0,28.3,35.0
8.0,19.6,20.0
7.0,28.3,19.0
10.0,50.3,40.0
6.0,28.3,15.0
4.0,3.1,8.0
5.0,7.1,10.0
5.0,7.1,10.0
6.0,12.6,18.0
6.0,12.6,15.0
6.0,12.6,15.0
6.0,12.6,18.0
6.0,12.6,15.0
5.0,7.1,10.0
5.0,28.3,15.0
5.0,28.3,15.0
5.0,28.3,18.0
5.0,28.3,18.0
15.0,50.3,50.0
16.0,50.3,50.0
14.0,50.3,50.0
15.0,50.3,50.0
20.0,50.3,70.0
15.0,50.3,50.0
6.0,28.3,18.0
6.0,50.3,18.0
7.0,50.3,18.0
6.0,38.5,30.0
3.0,0.8,6.0
5.0,3.1,10.0
3.0,0.8,6.0
3.0,0.8,6.0
8.0,50.3,40.0
5.0,19.6,15.0
3.0,0.8,6.0
5.0,12.6,12.0
5.0,12.6,12.0
5.0,12.6,12.0
10.0,50.3,30.0
5.0,7.1,12.0
3.0,0.8,6.0
6.0,7.1,15.0
6.0,7.1,15.0
6.0,7.1,15.0
10.0,28.3,25.0
4.0,0.8,6.0
15.0,50.3,35.0
15.0,28.3,35.0
15.0,28.3,44.0
15.0,12.6,38.0
15.0,19.6,32.0
15.0,12.6,35.0
13.0,12.6,25.0
13.0,28.3,24.0
12.0,12.6,35.0
13.0,12.6,27.0
14.0,12.6,29.0
16.0,19.6,35.0
16.0,28.3,40.0
15.0,12.6,30.0
15.0,12.6,30.0
16.0,50.3,80.0
16.0,28.3,40.0
16.0,12.6,23.0
14.0,28.3,45.0
6.0,19.6,15.0
18.0,113.1,50.0
16.0,113.1,55.0
12.0,28.3,37.0
18.0,50.3,60.0
18.0,50.3,55.0
16.0,63.6,38.0
15.0,28.3,34.0
18.0,28.3,45.0
16.0,19.6,55.0
10.0,28.3,19.0
8.0,28.3,19.0
12.0,28.3,19.0
12.0,28.3,19.0
12.0,38.5,28.0
9.0,38.5,25.0
13.0,50.3,38.0
8.0,12.6,32.0
9.0,19.6,25.0
6.0,3.1,13.0
7.0,19.6,14.0
8.0,12.6,19.0
6.0,19.6,19.0
4.0,28.3,11.0
10.0,95.0,40.0
13.0,78.5,36.0
7.0,28.3,20.0
15.0,63.6,40.0
5.0,28.3,22.0
4.0,3.1,8.0
7.0,38.5,22.0
16.0,78.5,40.0
7.0,50.3,22.0
7.0,50.3,25.0
6.0,38.5,20.0
6.0,12.6,12.0
16.0,176.7,60.0
7.0,50.3,22.0
7.0,50.3,24.0
4.0,0.8,6.0
10.0,50.3,40.0
12.0,78.5,45.0
15.0,153.9,60.0
6.0,28.3,22.0
6.0,28.3,22.0
6.0,28.3,25.0
6.0,38.5,22.0
15.0,95.0,50.0
4.0,0.8,6.0
7.0,50.3,30.0
8.0,78.5,30.0
10.0,78.5,40.0
6.0,38.5,20.0
10.0,113.1,55.0
4.0,0.8,6.0
4.0,3.1,10.0
8.0,50.3,22.0
9.0,78.5,50.0
12.0,78.5,45.0
7.0,38.5,18.0
12.0,78.5,24.0
12.0,132.7,50.0
6.0,50.3,22.0
12.0,113.1,55.0
8.0,28.3,18.0
7.0,28.3,18.0
7.0,28.3,18.0
12.0,50.3,50.0
14.0,132.7,60.0
7.0,50.3,18.0
9.0,50.3,25.0
8.0,63.6,20.0
12.0,113.1,65.0
7.0,38.5,24.0
7.0,50.3,25.0
7.0,38.5,24.0
8.0,50.3,35.0
6.0,28.3,32.0
4.0,19.6,16.0
8.0,50.3,25.0
4.0,12.6,20.0
3.0,0.8,8.0
8.0,50.3,30.0
6.0,19.6,20.0
10.0,132.7,45.0
10.0,78.5,40.0
5.0,7.1,10.0
10.0,113.1,45.0
10.0,28.3,40.0
4.0,0.8,6.0
7.0,38.5,22.0
9.0,95.0,42.0
6.0,50.3,30.0
9.0,132.7,50.0
12.0,132.7,50.0
4.0,0.8,6.0
7.0,63.6,30.0
7.0,38.5,25.0
8.0,50.3,20.0
14.0,132.7,60.0
6.0,28.3,20.0
12.0,132.7,45.0
7.0,28.3,20.0
15.0,50.3,60.0
9.0,78.5,60.0
7.0,38.5,20.0
5.0,3.1,9.0
10.0,95.0,45.0
13.0,113.1,60.0
9.0,63.6,25.0
8.0,50.3,22.0
6.0,28.3,18.0
8.0,50.3,30.0
12.0,63.6,45.0
10.0,78.5,30.0
8.0,50.3,25.0
8.0,50.3,40.0
10.0,78.5,32.0
10.0,78.5,30.0
13.0,113.1,60.0
10.0,78.5,35.0
3.0,0.8,6.0
8.0,50.3,30.0
10.0,78.5,35.0
15.0,113.1,60.0
