Species,Height,Diameter,Leaf_area,Canopy_size,CO2
Tilia x europaea,8.0,30.0,34.1,12.6,11.6
Tilia x europaea,8.0,30.0,31.9,12.6,11.6
Tilia x europaea,8.0,30.0,38.6,12.6,11.6
Tilia x europaea,8.0,30.0,34.1,12.6,11.6
Aesculus hippocastanum,10.0,60.0,57.5,12.6,17.6
Aesculus hippocastanum,10.0,48.0,41.0,12.6,12.6
Aesculus hippocastanum,8.0,60.0,51.0,12.6,17.5
Aesculus hippocastanum,10.0,60.0,50.9,12.6,17.6
Carpinus betulus,10.0,50.0,45.1,12.6,0.3
Aesculus hippocastanum,10.0,60.0,57.5,12.6,17.6
Tilia x europaea,4.0,15.0,3.6,0.8,4.6
Tilia x europaea,4.0,15.0,3.6,0.8,4.6
Tilia x europaea,4.0,15.0,4.1,0.8,4.6
Tilia x europaea,4.0,15.0,3.1,0.8,4.6
Tilia x europaea,4.0,15.0,3.6,0.8,4.6
Tilia x europaea,4.0,15.0,4.1,0.8,4.6
Tilia x europaea,4.0,15.0,3.8,0.8,4.6
Tilia x europaea,8.0,35.0,61.2,19.6,14.3
Tilia x europaea,8.0,25.0,51.0,19.6,9.1
Tilia x europaea,8.0,25.0,57.6,19.6,9.1
Celtis australis,8.0,35.0,54.2,19.6,1.5
Celtis australis,8.0,35.0,48.0,19.6,1.5
Celtis australis,8.0,35.0,48.0,19.6,1.5
Celtis australis,8.0,52.0,62.3,19.6,2.0
Celtis australis,5.0,20.0,17.9,12.6,1.0
Celtis australis,5.0,20.0,23.3,12.6,1.0
Celtis australis,5.0,32.0,25.9,12.6,1.4
Celtis australis,5.0,20.0,23.3,12.6,1.0
Celtis australis,5.0,20.0,23.3,12.6,1.0
Celtis australis,5.0,20.0,23.3,12.6,1.0
Celtis australis,5.0,20.0,20.6,12.6,1.0
Celtis australis,5.0,20.0,23.3,12.6,1.0
Celtis australis,5.0,31.0,27.2,12.6,1.4
Celtis australis,6.0,28.0,42.4,19.6,1.3
Celtis australis,6.0,28.0,39.9,19.6,1.3
Celtis australis,6.0,28.0,34.7,19.6,1.3
Celtis australis,6.0,28.0,42.4,19.6,1.3
Celtis australis,6.0,35.0,37.5,19.6,1.5
Celtis australis,6.0,28.0,39.9,19.6,1.3
Celtis australis,6.0,25.0,40.8,19.6,1.2
Aesculus hippocastanum,7.0,41.0,103.2,28.3,9.9
Aesculus hippocastanum,7.0,30.0,92.4,28.3,6.2
Tilia x europaea,5.0,15.0,14.8,7.1,4.6
Aesculus hippocastanum,7.0,35.0,97.6,28.3,7.8
Aesculus hippocastanum,7.0,42.0,98.1,28.3,10.2
Aesculus hippocastanum,6.0,32.0,69.5,28.3,6.8
Aesculus hippocastanum,8.0,37.0,104.3,28.3,8.5
Aesculus hippocastanum,8.0,48.0,88.0,28.3,12.5
Aesculus hippocastanum,8.0,48.0,114.3,28.3,12.5
Tilia x europaea,5.0,15.0,11.4,7.1,4.6
Tilia x europaea,5.0,15.0,13.1,7.1,4.6
Tilia x europaea,5.0,15.0,13.9,7.1,4.6
Tilia x europaea,5.0,15.0,13.1,7.1,4.6
Platanus x hispanica,11.0,36.0,76.4,28.3,9.7
Platanus x hispanica,11.0,62.0,300.8,63.6,21.5
Platanus x hispanica,18.0,62.0,338.9,63.6,21.5
Celtis australis,8.0,48.0,118.5,38.5,1.8
Celtis australis,8.0,56.0,141.4,38.5,2.1
Tilia x europaea,5.0,18.0,7.3,3.1,5.8
Carpinus betulus,8.0,34.0,103.4,28.3,6.3
Carpinus betulus,8.0,34.0,97.1,28.3,6.3
Tilia x europaea,11.0,34.0,48.3,12.6,13.8
Carpinus betulus,8.0,26.0,99.8,28.3,5.6
Celtis australis,6.0,35.0,45.9,19.6,1.5
Celtis australis,6.0,27.0,44.5,19.6,1.2
Celtis australis,6.0,27.0,39.3,19.6,1.2
Celtis australis,6.0,27.0,44.5,19.6,1.2
Celtis australis,6.0,27.0,34.2,19.6,1.2
Tilia x europaea,5.0,20.0,42.8,19.6,6.7
Tilia x europaea,5.0,20.0,40.2,19.6,6.7
Tilia x europaea,5.0,35.0,52.1,19.6,14.3
Celtis australis,6.0,35.0,62.2,28.3,1.5
Celtis australis,6.0,35.0,62.2,28.3,1.5
Celtis australis,6.0,25.0,55.2,28.3,1.2
Celtis australis,6.0,25.0,59.1,28.3,1.2
Celtis australis,6.0,25.0,55.2,28.3,1.2
Celtis australis,6.0,25.0,59.1,28.3,1.2
Celtis australis,6.0,25.0,59.1,28.3,1.2
Celtis australis,6.0,25.0,66.8,28.3,1.2
Celtis australis,6.0,25.0,62.9,28.3,1.2
Tilia x europaea,3.0,14.0,6.3,3.1,4.2
Carpinus betulus,5.0,18.0,25.0,12.6,3.5
Carpinus betulus,5.0,18.0,26.7,12.6,3.5
Celtis australis,5.0,18.0,18.6,12.6,0.9
Celtis australis,5.0,18.0,22.4,12.6,0.9
Celtis australis,5.0,18.0,22.4,12.6,0.9
Celtis australis,5.0,18.0,22.4,12.6,0.9
Celtis australis,5.0,18.0,22.4,12.6,0.9
Celtis australis,5.0,18.0,22.4,12.6,0.9
Celtis australis,5.0,18.0,17.3,12.6,0.9
Celtis australis,5.0,18.0,21.2,12.6,0.9
Carpinus betulus,4.0,18.0,12.7,7.1,3.5
Carpinus betulus,4.0,18.0,16.5,7.1,3.5
Carpinus betulus,4.0,18.0,13.7,7.1,3.5
Carpinus betulus,4.0,18.0,13.7,7.1,3.5
Carpinus betulus,4.0,18.0,12.7,7.1,3.5
Carpinus betulus,4.0,18.0,14.6,7.1,3.5
Carpinus betulus,4.0,18.0,12.7,7.1,3.5
Carpinus betulus,4.0,18.0,12.7,7.1,3.5
Carpinus betulus,4.0,18.0,16.5,7.1,3.5
Carpinus betulus,4.0,18.0,15.6,7.1,3.5
Carpinus betulus,4.0,18.0,14.6,7.1,3.5
Carpinus betulus,4.0,18.0,16.5,7.1,3.5
Carpinus betulus,4.0,18.0,16.5,7.1,3.5
Celtis australis,4.0,26.0,39.4,19.6,1.2
Celtis australis,4.0,35.0,43.8,19.6,1.5
Celtis australis,4.0,35.0,36.2,19.6,1.5
Celtis australis,4.0,42.0,38.6,19.6,1.7
Celtis australis,4.0,42.0,41.3,19.6,1.7
Celtis australis,4.0,42.0,46.7,19.6,1.7
Celtis australis,4.0,42.0,46.7,19.6,1.7
Platanus x hispanica,3.0,14.0,6.2,3.1,2.4
Tilia x europaea,5.0,27.0,47.6,19.6,10.1
Tilia x europaea,5.0,27.0,38.9,19.6,10.1
Celtis australis,5.0,35.0,43.5,19.6,1.5
Tilia x europaea,5.0,18.0,43.7,19.6,5.8
Celtis australis,5.0,28.0,35.3,19.6,1.3
Celtis australis,5.0,16.0,5.8,3.1,0.8
Tilia cordata,5.0,18.0,14.0,7.1,2.4
Tilia cordata,5.0,18.0,15.8,7.1,2.4
Celtis australis,5.0,38.0,14.2,7.1,1.6
Celtis australis,5.0,38.0,15.2,7.1,1.6
Celtis australis,5.0,38.0,13.2,7.1,1.6
Aesculus hippocastanum,5.0,38.0,17.6,7.1,8.7
Tilia x europaea,6.0,16.0,15.2,7.1,5.0
Tilia x europaea,6.0,16.0,16.2,7.1,5.0
Aesculus hippocastanum,6.0,38.0,51.5,19.6,8.8
Platanus x hispanica,21.0,125.0,474.7,78.5,4.3
Platanus x hispanica,24.0,145.0,1088.2,254.5,0.3
Platanus x hispanica,26.0,185.0,906.6,201.1,8.1
Aesculus hippocastanum,10.0,28.0,114.4,38.5,5.8
Aesculus hippocastanum,10.0,32.0,146.7,38.5,7.0
Aesculus hippocastanum,10.0,55.0,188.5,38.5,15.5
Platanus x hispanica,16.0,185.0,581.0,78.5,8.1
Platanus x hispanica,16.0,100.0,600.0,113.1,34.9
Tilia x europaea,20.0,95.0,479.2,63.6,51.5
Aesculus hippocastanum,17.0,100.0,555.3,113.1,17.4
Platanus x hispanica,21.0,95.0,451.3,63.6,36.5
Platanus x hispanica,18.0,110.0,518.7,78.5,30.1
Platanus x hispanica,27.0,180.0,783.0,176.7,8.1
Platanus x hispanica,25.0,90.0,280.3,38.5,36.5
Aesculus hippocastanum,3.0,5.0,1.8,0.8,0.5
Aesculus hippocastanum,3.0,5.0,2.4,0.8,0.5
Aesculus hippocastanum,3.0,5.0,2.4,0.8,0.5
Aesculus hippocastanum,3.0,5.0,1.8,0.8,0.5
Aesculus hippocastanum,9.0,55.0,139.5,38.5,15.4
Aesculus hippocastanum,9.0,50.0,175.2,38.5,13.4
Aesculus hippocastanum,3.0,12.0,3.2,0.8,1.6
Aesculus hippocastanum,3.0,12.0,3.2,0.8,1.6
Aesculus hippocastanum,3.0,12.0,3.2,0.8,1.6
Aesculus hippocastanum,3.0,12.0,2.7,0.8,1.6
Platanus x hispanica,20.0,178.3,1023.5,227.0,8.1
Platanus x hispanica,20.0,159.2,1003.1,227.0,0.3
Platanus x hispanica,20.0,159.2,772.5,227.0,0.3
Platanus x hispanica,26.0,184.6,1015.5,254.5,8.1
Tilia x europaea,14.0,44.0,108.9,28.3,19.5
Tilia x europaea,18.0,75.0,403.3,78.5,40.1
Aesculus hippocastanum,15.0,80.0,286.3,50.3,27.4
Aesculus hippocastanum,15.0,80.0,326.1,50.3,27.4
Aesculus hippocastanum,16.0,80.0,336.8,50.3,27.5
Platanus x hispanica,8.0,29.0,52.6,19.6,7.1
Platanus x hispanica,25.0,160.0,674.0,78.5,0.3
Platanus x hispanica,25.0,150.0,583.1,78.5,0.3
Platanus x hispanica,10.0,41.0,93.5,28.3,11.8
Platanus x hispanica,10.0,28.0,47.8,19.6,6.7
Platanus x hispanica,27.0,140.0,958.7,227.0,0.7
Tilia x europaea,14.0,105.0,658.9,113.1,9.1
Tilia x europaea,6.0,18.0,40.8,19.6,5.8
Tilia x europaea,13.0,52.0,238.1,50.3,24.4
Tilia x europaea,4.0,6.0,16.2,12.6,1.3
Tilia x europaea,9.0,46.0,330.1,78.5,20.7
Tilia x europaea,9.0,41.0,217.2,50.3,17.7
Tilia x europaea,9.0,41.0,217.2,50.3,17.7
Tilia x europaea,5.0,25.0,67.5,28.3,9.1
Tilia x europaea,5.0,25.0,58.8,28.3,9.1
Tilia x europaea,5.0,28.0,65.7,28.3,10.6
Tilia x europaea,4.0,15.0,7.7,3.1,4.6
Tilia x europaea,5.0,22.0,36.2,19.6,7.6
Tilia x europaea,5.0,25.0,49.1,19.6,9.1
Tilia x europaea,5.0,25.0,49.1,19.6,9.1
Tilia x europaea,5.0,29.0,42.8,19.6,11.1
Tilia x europaea,5.0,28.0,51.1,19.6,10.6
Tilia x europaea,5.0,28.0,51.1,19.6,10.6
Tilia x europaea,5.0,34.0,42.2,19.6,13.8
Tilia x europaea,5.0,24.0,48.4,19.6,8.6
Tilia x europaea,5.0,38.0,50.4,19.6,16.0
Celtis australis,14.0,64.0,187.8,38.5,2.1
Celtis australis,14.0,64.0,177.0,38.5,2.1
Tilia x europaea,4.0,17.0,13.6,7.1,5.4
Tilia x europaea,4.0,17.0,12.0,7.1,5.4
Tilia x europaea,4.0,17.0,12.0,7.1,5.4
Platanus x hispanica,8.0,17.0,27.3,12.6,3.2
Platanus x hispanica,8.0,17.0,22.6,12.6,3.2
Platanus x hispanica,16.0,70.0,285.0,50.3,25.6
Aesculus hippocastanum,14.0,85.0,671.6,113.1,29.9
Aesculus hippocastanum,13.0,70.0,327.1,63.6,22.4
Aesculus hippocastanum,10.0,32.0,96.2,28.3,7.0
Aesculus hippocastanum,10.0,34.0,85.5,28.3,7.6
Aesculus hippocastanum,15.0,68.0,411.7,63.6,21.6
Tilia x europaea,10.0,44.0,265.7,63.6,19.5
Celtis australis,14.0,74.0,357.7,78.5,1.6
Celtis australis,6.0,12.0,12.2,7.1,0.7
Celtis australis,15.0,71.0,312.5,78.5,1.7
Celtis australis,17.0,90.0,431.7,113.1,0.4
Tilia x europaea,8.0,41.0,162.0,50.3,17.7
Tilia x europaea,7.0,22.0,40.2,19.6,7.6
Tilia x europaea,7.0,25.0,48.4,19.6,9.1
Tilia x europaea,7.0,32.0,49.3,19.6,12.7
Aesculus hippocastanum,7.0,50.0,383.2,78.5,13.2
Tilia cordata,12.0,52.0,160.4,38.5,10.3
Platanus x hispanica,21.0,88.0,429.8,95.0,35.4
Tilia cordata,16.0,70.0,273.4,50.3,15.4
Platanus x hispanica,22.0,79.0,543.5,95.0,30.4
Celtis australis,5.0,14.0,3.0,0.8,0.8
Platanus x hispanica,23.0,100.0,580.8,201.1,34.9
Platanus x hispanica,23.0,90.0,726.6,201.1,36.5
Tilia x europaea,12.0,60.0,507.9,95.0,29.7
Tilia x europaea,15.0,60.0,380.5,63.6,29.7
Tilia x europaea,15.0,54.0,366.6,63.6,25.7
Platanus x hispanica,17.0,74.0,542.0,113.1,27.8
Tilia x europaea,3.0,15.0,7.3,3.1,4.6
Tilia x europaea,3.0,15.0,7.3,3.1,4.6
Tilia x europaea,3.0,15.0,6.5,3.1,4.6
Tilia x europaea,3.0,15.0,5.6,3.1,4.6
Tilia x europaea,3.0,15.0,6.0,3.1,4.6
Tilia x europaea,3.0,15.0,7.3,3.1,4.6
Tilia x europaea,3.0,15.0,5.6,3.1,4.6
Tilia x europaea,11.0,57.0,127.1,28.3,27.7
Tilia x europaea,9.0,27.0,78.1,28.3,10.1
Platanus x hispanica,9.0,23.0,153.3,50.3,5.0
Platanus x hispanica,8.0,18.0,86.9,38.5,3.5
Tilia x europaea,12.0,22.0,95.1,28.3,7.6
Tilia x europaea,12.0,22.0,100.9,28.3,7.6
Celtis australis,17.0,74.5,163.5,28.3,1.5
Carpinus betulus,10.0,29.0,144.3,38.5,6.4
Aesculus hippocastanum,3.0,15.0,3.5,0.8,2.2
Aesculus hippocastanum,14.0,65.6,115.5,19.6,20.4
Aesculus hippocastanum,15.0,56.0,231.1,38.5,16.2
Aesculus hippocastanum,13.0,59.2,93.5,19.6,17.5
Aesculus hippocastanum,13.0,59.5,275.3,50.3,17.6
Tilia cordata,15.0,48.4,57.8,12.6,9.3
Aesculus hippocastanum,15.0,48.1,272.4,50.3,13.0
Tilia cordata,18.0,91.4,478.0,63.6,22.0
Aesculus hippocastanum,14.0,83.7,256.0,38.5,29.3
Aesculus hippocastanum,14.0,59.2,125.2,28.3,17.5
Carpinus betulus,6.2,17.0,24.1,10.1,3.2
Carpinus betulus,6.2,17.0,22.7,10.1,3.2
Carpinus betulus,6.2,17.0,21.2,10.1,3.2
Carpinus betulus,6.2,17.0,21.2,10.1,3.2
Celtis australis,8.3,30.1,96.9,35.2,1.3
Carpinus betulus,6.2,17.0,22.7,10.1,3.2
