Height,Diameter,Canopy_size,Leaf_area
6.0,14.0,3.1,4.6
7.0,16.0,7.1,12.0
4.0,14.0,3.1,5.2
4.0,7.0,3.1,3.4
7.0,14.0,7.1,11.4
7.0,14.0,7.1,8.8
7.0,14.0,7.1,11.4
7.0,15.0,7.1,9.7
7.0,15.0,7.1,9.7
6.0,10.0,0.8,2.7
11.0,26.0,28.3,85.4
6.0,14.0,12.6,20.4
6.0,16.0,12.6,24.2
4.0,6.0,1.8,3.6
6.0,8.0,12.6,14.9
5.0,8.0,3.1,4.6
5.0,8.0,3.1,4.1
5.0,10.0,4.9,5.5
4.0,7.0,1.8,2.9
5.5,14.0,12.6,20.3
5.5,12.0,12.6,18.2
4.0,9.0,7.1,9.3
6.5,22.0,38.5,86.8
7.0,18.0,50.3,122.2
7.0,18.0,50.3,115.2
6.0,18.0,28.3,57.1
6.0,18.0,38.5,84.2
7.0,22.0,28.3,64.3
6.0,18.0,28.3,50.6
8.0,29.0,50.3,149.4
8.0,22.0,38.5,103.0
7.0,18.0,28.3,51.5
7.0,18.0,28.3,66.9
8.0,22.0,38.5,90.5
8.0,18.0,38.5,101.8
7.0,17.0,28.3,65.6
8.0,19.0,38.5,103.8
8.0,17.0,28.3,68.7
7.0,16.0,28.3,49.4
7.0,18.0,28.3,55.4
7.0,13.0,28.3,59.7
7.0,18.0,38.5,97.9
7.0,25.0,28.3,66.5
4.0,7.0,0.8,2.8
7.0,22.0,19.6,46.9
7.0,22.0,19.6,36.1
5.0,11.0,7.1,10.5
4.0,15.0,7.1,12.4
3.0,10.0,3.1,4.7
5.0,10.0,3.1,6.4
6.0,16.0,7.1,14.5
4.0,10.0,3.1,6.0
8.0,19.0,38.5,85.9
6.0,18.0,28.3,49.2
8.0,19.0,19.6,39.5
9.0,24.0,28.3,68.4
8.0,17.0,19.6,40.7
4.0,7.0,3.1,6.6
4.0,5.0,1.8,3.8
4.0,7.0,3.1,6.6
7.0,11.0,7.1,10.5
10.0,28.0,12.6,22.7
4.5,7.0,3.1,4.3
4.5,7.0,3.1,4.3
4.5,7.0,3.1,5.5
4.5,7.0,3.1,5.5
4.0,7.0,1.8,2.9
8.0,19.0,50.3,138.7
6.0,16.0,28.3,67.8
6.0,20.0,38.5,122.1
5.0,13.0,12.6,23.8
5.0,16.0,19.6,47.1
5.0,14.0,28.3,53.8
6.0,18.0,38.5,117.7
4.0,14.0,19.6,42.6
3.5,6.0,3.1,4.8
3.5,6.0,3.1,3.7
3.5,6.0,3.1,4.3
3.5,6.0,3.1,4.5
3.5,6.0,3.1,4.8
3.5,6.0,3.1,4.5
4.0,9.0,0.8,2.7
4.0,7.0,0.8,2.5
4.0,7.0,0.8,2.7
3.5,7.0,0.8,2.4
4.0,7.0,0.8,2.7
3.5,6.0,3.1,4.8
6.0,8.0,3.1,6.0
6.0,8.0,3.1,6.4
6.0,8.0,3.1,6.4
6.0,8.0,3.1,5.7
24.0,60.0,113.1,519.6
12.0,19.0,38.5,96.9
3.5,7.0,1.8,3.7
3.5,7.0,1.8,3.1
3.5,7.0,1.8,3.3
3.5,7.0,1.8,3.1
3.5,6.0,3.1,4.9
3.5,6.0,3.1,4.3
3.5,6.0,3.1,4.9
3.5,6.0,3.1,4.9
3.5,6.0,3.1,4.6
3.5,6.0,3.1,4.9
26.0,125.0,314.2,1274.9
24.0,110.0,254.5,987.1
22.0,110.0,176.7,685.5
24.0,100.0,254.5,844.7
22.0,90.0,176.7,638.6
8.0,20.0,50.3,141.2
6.0,20.0,19.6,34.3
9.0,20.0,50.3,145.8
4.0,5.0,0.8,2.1
6.0,13.0,12.6,26.9
3.0,9.0,1.8,3.5
3.0,8.0,3.1,4.5
4.0,12.0,3.1,5.1
3.0,7.0,0.8,2.2
3.0,7.0,0.8,2.2
3.0,7.0,0.8,2.1
3.5,7.0,0.8,2.0
4.0,8.0,3.1,5.3
3.0,8.0,1.8,3.3
3.0,8.0,3.1,5.1
4.0,9.0,7.1,10.0
3.5,8.0,3.1,4.8
3.5,8.0,3.1,5.1
4.0,9.0,3.1,5.5
4.0,9.0,3.1,4.3
4.0,9.0,3.1,5.5
4.0,9.0,3.1,5.5
4.0,9.0,3.1,5.5
3.0,7.0,3.1,4.6
3.0,7.0,0.8,1.8
2.0,6.0,3.1,3.5
12.0,32.0,78.5,335.6
6.0,19.0,19.6,42.9
4.0,7.0,1.8,3.4
4.0,12.0,3.1,6.1
4.0,9.0,3.1,5.5
3.0,8.0,0.8,2.1
3.5,9.0,1.8,3.7
3.5,8.0,1.8,3.7
5.0,12.0,12.6,19.0
3.5,8.0,3.1,5.1
3.5,11.0,7.1,10.4
4.0,11.0,7.1,10.7
4.0,12.0,7.1,8.5
5.0,14.0,7.1,12.5
4.0,10.0,3.1,5.1
4.0,10.0,7.1,10.4
4.5,12.0,7.1,11.4
5.0,14.0,12.6,16.4
3.5,8.0,3.1,5.1
3.0,8.0,3.1,5.1
4.0,12.0,7.1,11.0
4.0,8.0,1.8,3.2
4.0,8.0,1.8,3.9
3.5,8.0,3.1,5.1
7.0,16.0,38.5,90.5
7.0,16.0,38.5,80.1
7.0,14.0,38.5,86.3
7.0,16.0,38.5,69.7
6.0,13.0,28.3,48.6
6.0,15.0,28.3,57.7
4.0,10.0,4.9,8.5
4.0,10.0,4.9,7.8
4.0,10.0,4.9,6.9
4.0,10.0,4.9,7.8
4.0,10.0,4.9,7.8
4.0,10.0,4.9,6.9
4.0,10.0,4.9,6.4
4.0,10.0,4.9,7.3
4.0,10.0,4.9,7.3
4.0,10.0,4.9,7.8
4.0,10.0,4.9,7.8
4.0,10.0,4.9,7.8
4.0,10.0,4.9,6.0
4.0,10.0,4.9,7.8
4.0,10.0,4.9,6.0
4.0,10.0,4.9,6.4
4.0,10.0,4.9,7.8
4.0,10.0,4.9,6.0
4.0,10.0,4.9,6.0
4.0,10.0,4.9,6.9
4.0,10.0,4.9,6.9
12.0,40.0,78.5,277.4
13.0,48.0,95.0,373.8
8.0,20.0,28.3,67.7
13.0,42.0,95.0,334.8
13.0,44.0,113.1,378.4
12.0,34.0,63.6,227.1
13.0,44.0,113.1,353.8
9.0,26.0,78.5,196.1
7.0,24.0,50.3,140.7
7.0,18.0,28.3,48.0
7.0,18.0,28.3,51.5
7.0,18.0,28.3,62.3
8.0,20.0,50.3,112.8
9.0,26.0,50.3,119.0
9.0,25.0,50.3,152.4
9.0,19.0,38.5,94.7
7.0,18.0,28.3,62.3
8.0,20.0,38.5,75.7
10.0,29.0,95.0,293.9
8.0,20.0,50.3,124.9
7.0,15.0,19.6,30.9
10.0,20.0,78.5,204.3
10.0,20.0,78.5,204.3
7.0,15.0,28.3,53.5
8.0,20.0,28.3,51.4
8.0,24.0,38.5,96.1
7.0,15.0,28.3,53.5
3.5,8.0,1.8,2.9
3.5,8.0,1.8,3.7
5.0,15.0,9.6,12.9
4.0,10.0,7.1,9.2
4.5,12.0,7.1,9.5
4.0,10.0,7.1,8.6
4.0,10.0,7.1,10.4
4.0,10.0,7.1,9.2
3.5,11.0,7.1,9.2
4.0,13.0,12.6,17.3
3.0,8.0,3.1,4.8
4.0,9.0,3.1,4.3
4.0,13.0,12.6,19.5
4.0,15.0,12.6,19.3
4.0,11.0,7.1,8.9
4.0,13.0,7.1,11.4
4.0,13.0,7.1,10.1
3.5,10.0,4.9,7.1
2.5,6.0,0.8,1.4
3.0,9.0,3.1,4.7
3.0,13.0,4.9,10.5
3.5,12.0,9.6,14.9
4.0,12.0,7.1,11.6
4.0,12.0,7.1,9.5
3.0,7.0,1.8,3.1
3.5,8.0,1.8,4.2
4.5,15.0,15.9,30.4
8.0,16.0,38.5,72.5
7.0,16.0,28.3,61.9
9.0,19.0,63.6,162.1
12.0,95.0,201.1,626.0
24.0,160.0,490.9,1798.7
4.0,6.0,1.8,2.9
25.0,110.0,113.1,646.6
6.0,10.0,28.3,50.0
16.0,38.0,78.5,343.4
8.0,16.0,50.3,130.5
24.0,150.0,452.4,1957.9
7.0,18.0,19.6,39.2
7.0,16.0,12.6,26.5
7.0,15.0,12.6,25.9
7.0,16.0,12.6,25.0
7.0,16.0,12.6,26.5
6.0,12.0,12.6,19.9
6.0,13.0,19.6,27.0
6.0,10.0,3.1,6.0
7.0,17.0,19.6,38.4
6.0,11.0,3.1,7.0
4.0,9.0,1.8,4.1
4.5,8.0,3.1,5.0
12.0,36.0,50.3,155.4
5.5,9.0,7.1,11.2
5.5,9.0,1.8,4.6
4.0,6.0,1.8,2.5
4.0,6.0,1.8,2.5
6.0,18.0,19.6,42.1
6.5,14.0,9.6,18.3
8.0,21.0,12.6,26.4
8.0,19.0,12.6,23.9
8.0,16.0,12.6,27.1
8.0,19.0,9.6,18.6
8.0,17.0,12.6,27.7
6.0,17.0,12.6,21.7
5.0,15.0,7.1,11.8
11.0,70.0,38.5,213.5
6.0,18.0,7.1,17.5
3.0,8.0,3.1,4.7
3.0,8.0,3.1,6.1
2.0,6.0,0.8,1.4
10.0,60.0,28.3,112.3
10.0,40.0,38.5,116.5
17.0,80.0,63.6,339.5
17.0,90.0,254.5,708.2
18.0,100.0,254.5,735.0
18.0,70.0,201.1,588.5
10.0,28.0,28.3,81.7
18.0,80.0,78.5,463.5
27.0,55.0,95.0,390.2
18.0,65.0,95.0,456.6
20.0,65.0,95.0,495.8
22.0,80.0,254.5,780.7
28.0,115.0,254.5,887.4
9.0,19.0,50.3,108.2
5.0,13.0,7.1,10.2
8.0,21.0,19.6,39.4
11.0,35.0,50.3,155.8
10.0,22.0,28.3,65.4
6.0,10.0,3.1,6.8
6.0,10.0,3.1,6.8
5.5,11.0,4.9,9.1
4.0,6.0,1.8,2.5
4.0,6.0,1.8,2.1
4.0,6.0,1.8,2.5
4.0,7.0,1.8,2.2
4.0,7.0,1.8,3.7
4.0,8.0,3.1,5.3
4.0,8.0,3.1,5.0
4.0,10.0,7.1,10.4
4.0,10.0,7.1,8.0
4.0,9.0,7.1,8.8
7.0,27.0,50.3,113.7
7.0,16.0,28.3,53.2
4.0,11.0,7.1,10.7
4.5,16.0,19.6,32.4
4.0,11.0,12.6,14.2
3.0,8.0,1.8,2.6
6.0,18.0,23.8,48.4
7.0,22.0,50.3,137.4
5.0,13.0,12.6,18.3
4.0,10.0,12.6,17.8
4.0,15.0,12.6,15.8
4.0,16.0,12.6,19.8
4.0,16.0,12.6,21.0
4.0,14.0,12.6,17.7
4.0,11.0,12.6,17.3
3.0,8.0,3.1,5.1
3.5,10.0,4.9,6.2
3.5,12.0,4.9,6.2
3.0,11.0,1.8,3.3
6.0,22.0,19.6,42.8
3.5,11.0,3.1,5.4
3.5,8.0,3.1,3.9
4.0,14.0,7.1,9.0
3.5,12.0,3.1,4.6
6.0,16.0,28.3,59.0
3.5,7.0,1.8,2.8
9.0,26.0,63.6,210.2
4.0,14.0,4.9,7.2
7.0,29.0,78.5,239.0
8.0,27.0,78.5,210.1
12.0,50.0,78.5,261.2
10.0,29.0,78.5,269.6
9.0,19.0,28.3,54.7
10.0,28.0,113.1,359.5
6.5,19.0,38.5,75.6
4.5,14.0,12.6,16.5
5.0,14.0,12.6,14.1
4.0,7.0,1.8,3.1
6.0,14.0,7.1,9.5
6.0,16.0,19.6,25.4
6.0,9.0,28.3,44.9
6.0,10.0,38.5,60.7
6.0,10.0,28.3,46.6
6.0,8.0,28.3,38.1
4.5,8.0,0.8,2.6
4.0,6.0,0.8,3.0
4.0,7.0,0.8,3.1
4.0,7.0,3.1,5.2
6.0,9.0,4.9,10.0
6.0,9.0,4.9,8.3
6.0,9.0,3.1,7.5
6.0,9.0,3.1,6.2
5.0,8.0,1.8,4.2
5.0,8.0,1.8,3.2
6.0,16.0,28.3,55.7
4.0,8.0,1.8,3.9
4.5,7.0,1.8,3.6
6.0,8.0,3.1,5.8
6.0,9.0,3.1,6.1
6.0,9.0,3.1,6.4
4.0,7.0,0.8,2.7
8.0,16.0,28.3,49.9
10.0,17.0,50.3,142.3
6.0,17.0,28.3,53.4
7.0,15.0,28.3,57.0
8.0,17.0,38.5,96.2
7.0,18.0,38.5,94.4
7.0,16.0,38.5,90.5
7.0,16.0,38.5,74.9
8.0,18.0,50.3,120.4
8.0,18.0,50.3,136.1
8.0,18.0,50.3,104.8
8.0,18.0,50.3,136.1
9.0,17.0,50.3,137.8
10.0,19.0,63.6,193.2
8.0,19.0,50.3,106.8
8.0,18.0,50.3,136.1
4.0,8.0,0.8,2.8
8.0,24.0,28.3,74.0
7.0,18.0,19.6,41.7
7.0,18.0,19.6,47.1
8.0,19.0,28.3,77.0
6.0,15.0,28.3,60.9
7.0,18.0,28.3,72.1
6.0,12.0,19.6,29.8
6.0,12.0,19.6,29.8
7.5,16.0,28.3,58.6
13.0,36.0,78.5,348.3
13.0,35.0,78.5,365.9
13.0,35.0,78.5,352.9
10.0,22.0,28.3,89.0
4.0,7.0,3.1,5.9
7.0,25.0,28.3,79.2
4.0,10.0,3.1,6.7
7.0,20.0,28.3,59.8
4.0,8.0,3.1,5.8
7.0,20.0,28.3,68.7
7.0,20.0,28.3,73.2
8.0,22.0,19.6,42.6
7.0,22.0,28.3,80.3
8.0,23.0,28.3,85.4
6.0,16.0,28.3,56.7
6.0,16.0,28.3,64.6
8.0,21.0,38.5,120.2
8.0,19.0,38.5,116.0
6.0,17.0,28.3,70.0
6.0,17.0,28.3,70.0
6.0,15.0,28.3,51.6
6.0,17.0,28.3,53.9
8.0,18.0,38.5,113.8
8.0,21.0,38.5,99.4
6.0,13.0,19.6,34.1
6.0,13.0,19.6,41.3
6.0,15.0,28.3,63.1
6.0,15.0,28.3,55.4
6.0,15.0,28.3,67.0
5.0,10.0,7.1,12.1
5.0,11.0,7.1,13.3
5.0,12.0,19.6,38.0
4.0,8.0,1.8,4.5
4.0,8.0,1.8,4.3
4.0,8.0,1.8,3.5
8.0,21.0,50.3,166.6
8.0,20.0,38.5,118.1
8.0,20.0,38.5,118.1
7.0,13.0,28.3,51.4
8.0,20.0,38.5,118.1
4.0,7.0,1.8,3.6
4.5,8.0,1.8,4.7
12.0,26.0,78.5,267.7
4.0,8.0,3.1,6.2
4.0,8.0,3.1,4.8
6.0,8.0,1.8,4.7
10.0,20.0,50.3,131.6
4.0,10.0,4.9,7.3
4.0,10.0,4.9,8.2
4.0,12.0,4.9,8.7
9.0,20.0,50.3,154.0
8.0,15.0,38.5,91.5
9.0,24.0,50.3,164.2
5.0,8.0,4.9,7.3
4.0,6.0,3.1,5.3
4.0,6.0,3.1,5.9
10.0,27.0,50.3,183.2
4.0,7.0,4.9,6.8
3.5,7.0,0.8,2.5
3.5,6.0,0.8,2.4
3.5,6.0,1.8,3.3
4.0,6.0,1.8,3.4
4.0,6.0,1.8,2.6
6.0,12.0,19.6,33.4
5.0,14.0,12.6,17.0
3.5,7.0,1.8,2.9
5.0,11.0,12.6,18.9
3.5,7.0,1.8,3.3
6.0,19.0,23.8,39.7
10.0,18.0,12.6,31.9
5.0,15.0,7.1,13.0
3.0,12.0,0.8,2.7
3.0,12.0,0.8,2.7
3.0,12.0,0.8,2.7
8.0,60.0,63.6,253.8
11.0,58.0,78.5,409.8
7.0,25.0,28.3,63.3
4.5,10.0,7.1,12.5
4.5,10.0,7.1,10.2
7.0,17.0,28.3,59.1
9.0,28.0,50.3,173.4
6.0,6.0,1.8,5.1
7.0,21.0,28.3,59.5
6.0,6.0,15.9,25.0
6.0,19.0,28.3,62.4
6.0,8.0,7.1,13.5
6.0,8.0,7.1,12.8
8.0,19.0,28.3,68.5
8.0,22.0,28.3,59.0
8.0,18.0,28.3,59.0
4.0,10.0,7.1,12.8
7.0,28.0,38.5,116.4
6.0,9.0,7.1,11.7
5.0,6.0,1.8,4.7
12.0,37.0,50.3,103.9
12.0,46.0,78.5,217.1
6.0,10.0,28.3,52.8
12.0,35.0,50.3,117.1
4.0,6.0,3.1,5.6
4.0,6.0,3.1,5.3
6.0,13.0,28.3,57.9
12.0,29.0,50.3,102.4
13.0,48.0,78.5,183.4
12.0,29.0,50.3,102.4
8.0,17.0,28.3,61.9
12.0,28.0,78.5,193.3
12.0,28.0,78.5,160.0
5.0,6.0,3.1,6.0
8.0,16.0,28.3,68.4
13.0,56.0,113.1,306.9
10.0,40.0,50.3,122.5
9.0,29.0,50.3,112.3
12.0,44.0,78.5,200.7
13.0,50.0,78.5,213.9
8.0,19.0,28.3,46.5
14.0,55.0,78.5,254.6
4.5,8.0,3.1,3.7
13.0,50.0,78.5,227.8
6.0,8.0,7.1,13.5
6.0,14.0,7.1,13.3
8.0,14.0,12.6,13.3
12.0,46.0,113.1,302.4
8.0,18.0,28.3,37.8
10.0,20.0,50.3,95.9
8.0,18.0,28.3,45.6
12.0,35.0,63.6,131.1
14.0,27.0,28.3,53.6
13.0,29.0,50.3,127.9
14.0,35.0,50.3,141.2
14.0,48.0,78.5,186.9
5.0,8.0,3.1,5.9
14.0,48.0,78.5,214.7
4.0,14.0,12.6,16.0
6.0,15.0,19.6,27.8
5.0,18.0,28.3,47.1
5.0,16.0,19.6,25.3
5.0,13.0,7.1,12.2
5.0,14.0,12.6,18.8
6.0,15.0,12.6,23.2
6.0,15.0,12.6,23.2
6.0,14.0,7.1,13.3
6.0,15.0,12.6,20.5
6.0,15.0,12.6,20.5
6.0,15.0,12.6,17.8
6.0,16.0,19.6,38.3
6.0,17.0,28.3,60.4
6.0,14.0,7.1,13.3
7.0,17.0,28.3,59.6
6.0,13.0,12.6,22.0
6.0,13.0,12.6,22.0
4.0,6.0,1.8,3.5
7.0,17.0,28.3,52.3
4.0,8.0,1.8,3.0
7.0,17.0,28.3,56.0
6.0,16.0,19.6,36.1
6.0,17.0,28.3,53.4
6.0,15.0,28.3,54.4
6.0,15.0,28.3,57.8
6.0,15.0,28.3,44.5
6.0,15.0,28.3,54.4
6.0,16.0,28.3,59.1
4.0,8.0,1.8,3.0
4.5,8.0,1.8,4.1
4.5,8.0,1.8,3.6
4.5,8.0,1.8,3.4
3.5,6.0,1.8,3.3
14.0,35.0,50.3,209.1
4.0,8.0,1.8,3.5
12.0,22.0,50.3,186.0
11.0,21.0,50.3,158.4
13.0,41.0,113.1,332.7
13.0,34.0,78.5,258.5
12.0,28.0,78.5,286.3
10.0,16.0,28.3,63.0
3.5,10.0,3.1,4.9
3.5,10.0,3.1,5.2
3.0,7.0,1.8,3.0
3.0,7.0,1.8,2.4
2.5,7.0,1.8,2.2
14.0,34.0,113.1,272.5
4.0,8.0,12.6,15.9
16.0,40.0,63.6,339.4
7.0,13.0,1.8,5.5
3.0,8.0,32.7,59.4
4.0,8.0,3.1,3.1
6.0,8.0,1.8,3.5
6.0,8.0,1.8,4.6
6.0,8.0,1.8,3.5
6.0,8.0,1.8,4.6
3.0,8.0,6.5,6.5
3.0,8.0,6.5,6.9
3.0,7.0,6.5,7.0
3.0,7.0,6.5,7.0
3.0,7.0,6.5,7.0
3.0,7.0,6.5,7.0
3.0,7.0,6.5,6.2
3.0,7.0,6.5,5.8
3.0,7.0,6.5,6.2
3.0,7.0,6.5,5.4
3.0,7.0,72.5,111.6
3.0,7.0,72.5,111.6
3.0,7.0,72.5,92.3
3.0,7.0,72.5,111.6
3.0,7.0,72.5,111.6
3.0,7.0,72.5,111.6
3.0,7.0,72.5,98.8
3.0,7.0,72.5,85.9
3.0,7.0,72.5,111.6
3.0,7.0,72.5,105.2
3.0,7.0,72.5,111.6
3.0,7.0,72.5,105.2
3.0,7.0,72.5,85.9
3.0,7.0,72.5,111.6
3.0,7.0,72.5,111.6
3.0,7.0,72.5,98.8
3.0,7.0,72.5,92.3
3.0,7.0,72.5,111.6
3.0,7.0,72.5,111.6
3.0,7.0,72.5,98.8
3.0,7.0,72.5,98.8
3.0,7.0,72.5,92.3
3.0,7.0,72.5,111.6
3.5,7.0,1.8,3.5
3.5,9.0,3.1,4.9
4.0,9.0,1.8,3.0
4.0,9.0,1.8,3.5
4.0,9.0,1.8,3.2
6.0,16.0,19.6,29.5
6.5,17.0,19.6,37.9
6.5,17.0,19.6,37.9
5.0,9.0,7.1,9.4
6.0,11.0,12.6,20.8
6.0,15.0,19.6,35.3
6.0,15.0,19.6,35.3
6.5,18.0,19.6,33.9
6.5,16.0,19.6,30.3
6.5,18.0,28.3,63.0
7.0,22.0,38.5,78.0
7.0,22.0,38.5,83.8
7.0,19.0,28.3,65.8
7.0,21.0,38.5,76.7
7.0,20.0,28.3,55.4
6.0,16.0,28.3,48.9
6.0,16.0,28.3,52.3
6.0,16.0,28.3,48.9
7.0,20.0,38.5,86.7
6.0,12.0,12.6,21.4
5.0,10.0,7.1,11.1
6.0,18.0,12.6,19.0
6.0,16.0,12.6,18.2
6.0,16.0,12.6,19.6
6.0,16.0,12.6,23.7
6.0,16.0,12.6,22.3
4.0,8.0,0.8,2.3
7.0,24.0,28.3,71.4
6.0,18.0,19.6,35.3
7.0,25.0,28.3,68.3
5.0,8.0,0.8,3.1
5.0,7.0,1.8,3.3
6.0,18.0,19.6,30.7
7.0,25.0,38.5,81.6
4.0,7.0,0.8,2.4
4.0,7.0,0.8,2.5
6.0,16.0,28.3,59.1
5.0,12.0,7.1,11.8
7.0,19.0,28.3,62.0
6.0,16.0,19.6,36.1
6.0,16.0,19.6,38.3
6.0,16.0,19.6,38.3
12.0,45.0,50.3,206.7
8.0,40.0,78.5,230.4
13.0,55.0,78.5,357.3
7.0,19.0,28.3,48.9
4.0,9.0,4.9,6.7
4.0,9.0,4.9,7.7
4.0,9.0,4.9,7.2
4.0,9.0,4.9,6.7
4.0,9.0,4.9,8.2
4.0,9.0,4.9,8.7
4.0,9.0,4.9,7.2
4.0,9.0,4.9,6.7
4.0,9.0,4.9,8.2
4.0,9.0,4.9,8.7
4.0,9.0,4.9,6.7
4.0,9.0,4.9,7.7
4.0,9.0,4.9,6.7
4.0,9.0,4.9,7.7
4.0,9.0,4.9,8.7
4.0,9.0,4.9,6.7
4.0,9.0,4.9,7.2
4.0,9.0,4.9,6.7
4.0,9.0,4.9,6.7
4.0,9.0,4.9,8.7
4.0,9.0,4.9,8.7
4.0,9.0,4.9,6.7
4.0,9.0,4.9,8.7
4.0,9.0,4.9,8.2
4.0,9.0,4.9,6.7
4.0,9.0,4.9,8.7
4.0,9.0,4.9,8.7
4.0,9.0,4.9,8.7
4.0,9.0,4.9,7.2
4.0,9.0,4.9,8.2
4.0,9.0,4.9,7.7
4.0,9.0,4.9,8.2
4.0,9.0,4.9,8.2
4.0,9.0,4.9,7.2
4.0,9.0,4.9,8.7
7.0,26.0,38.5,82.7
5.0,12.0,19.6,22.1
5.0,13.0,19.6,21.5
3.0,8.0,1.8,2.1
4.0,8.0,3.1,3.2
4.0,8.0,3.1,3.0
3.5,8.0,1.8,2.5
4.0,11.0,12.6,11.0
19.0,90.0,283.5,789.1
17.0,90.0,254.5,919.6
17.0,65.0,227.0,647.2
16.0,50.0,176.7,518.9
18.0,83.0,227.0,797.1
19.0,85.0,153.9,535.2
19.0,75.0,95.0,515.5
21.0,85.0,283.5,888.7
5.0,12.0,7.1,9.8
9.0,14.0,0.8,4.3
9.0,14.0,0.8,4.0
9.0,14.0,0.8,4.3
7.0,16.0,19.6,41.3
5.0,14.0,19.6,33.4
12.0,35.0,78.5,297.3
11.0,32.0,50.3,213.1
10.0,18.0,28.3,86.0
11.0,32.0,50.3,188.6
11.0,32.0,50.3,164.1
11.0,32.0,50.3,200.8
11.0,32.0,50.3,188.6
11.0,32.0,50.3,188.6
11.0,32.0,50.3,213.1
11.0,32.0,50.3,164.1
11.0,32.0,50.3,213.1
6.0,15.0,12.6,20.6
6.0,16.0,12.6,22.4
6.0,15.0,12.6,17.9
10.0,25.0,50.3,188.4
10.0,10.0,67.9,131.2
6.0,30.0,38.5,77.1
7.0,28.0,28.3,57.0
7.0,31.0,28.3,62.7
6.0,27.0,28.3,57.0
7.0,32.0,28.3,56.1
7.0,31.0,28.3,79.8
5.0,19.0,12.6,21.4
6.0,19.0,12.6,23.5
4.0,17.0,3.1,6.9
6.0,18.0,7.1,16.7
3.0,8.0,3.1,4.0
7.0,31.0,28.3,79.8
5.0,22.0,12.6,25.5
8.0,36.0,28.3,88.1
7.0,28.0,28.3,59.3
6.0,31.0,50.3,139.6
6.0,32.0,7.1,20.5
5.0,18.0,7.1,13.6
5.0,20.0,7.1,17.3
5.0,19.0,7.1,18.0
6.0,25.0,7.1,16.4
6.0,22.0,7.1,18.0
6.0,24.0,7.1,17.3
5.0,17.0,7.1,14.3
5.0,17.0,7.1,17.3
4.0,16.0,7.1,12.2
4.0,18.0,3.1,9.2
4.0,16.0,3.1,7.3
5.0,12.0,7.1,11.8
6.0,19.0,7.1,16.0
4.0,17.0,12.6,24.6
4.0,17.0,12.6,27.8
4.0,14.0,3.1,6.5
5.0,18.0,12.6,26.7
4.0,15.0,7.1,15.5
4.0,15.0,3.1,7.1
3.0,12.0,3.1,5.8
4.0,16.0,3.1,8.8
3.0,12.0,3.1,5.8
4.0,11.0,3.1,7.3
4.0,14.0,3.1,8.4
4.0,17.0,7.1,13.4
4.0,12.0,3.1,7.5
4.0,12.0,3.1,8.0
4.0,12.0,3.1,6.1
4.0,12.0,3.1,8.0
4.0,14.0,3.1,6.5
3.0,12.0,3.1,7.1
4.0,14.0,7.1,13.4
4.0,12.0,7.1,14.3
4.0,14.0,3.1,8.4
9.0,31.0,28.3,71.0
7.0,26.0,28.3,75.0
5.0,20.0,28.3,48.0
5.0,32.0,28.3,56.6
7.0,30.0,50.3,169.4
4.0,12.0,3.1,7.1
4.0,12.0,3.1,6.1
4.0,15.0,3.1,8.6
4.0,15.0,3.1,7.6
4.0,16.0,3.1,7.8
4.0,6.0,0.8,3.3
13.0,55.0,78.5,370.2
12.0,35.0,63.6,252.2
14.0,57.0,113.1,459.5
13.0,62.0,95.0,449.7
6.0,19.0,28.3,62.7
4.0,15.0,3.1,8.6
4.0,17.0,3.1,8.0
3.0,11.0,3.1,6.5
5.0,6.0,0.8,3.6
3.0,7.0,0.8,2.2
3.0,11.0,0.8,3.0
3.0,8.0,0.8,2.9
4.0,16.0,3.1,7.3
3.0,14.0,3.1,8.0
3.0,14.0,3.1,8.0
3.0,16.0,3.1,8.4
3.0,14.0,3.1,6.6
4.0,16.0,3.1,8.8
5.0,16.0,3.1,9.0
4.0,17.0,3.1,9.0
4.0,14.0,3.1,7.9
4.0,16.0,3.1,7.8
4.0,15.0,3.1,8.1
3.0,16.0,3.1,6.9
3.0,14.0,3.1,7.5
3.0,14.0,3.1,8.0
3.0,11.0,3.1,5.7
4.0,17.0,3.1,9.0
5.0,18.0,3.1,8.2
10.0,42.0,78.5,315.1
8.0,42.0,78.5,298.0
7.0,35.0,50.3,124.6
5.0,22.0,19.6,39.2
5.0,19.0,12.6,22.9
6.0,30.0,19.6,43.5
7.0,35.0,19.6,45.5
6.0,25.0,19.6,43.3
14.0,50.0,78.5,289.6
7.0,35.0,19.6,42.5
8.0,42.0,50.3,177.1
7.0,22.0,50.3,136.5
7.0,20.0,50.3,132.0
6.0,28.0,38.5,102.3
6.0,35.0,50.3,146.7
5.0,24.0,38.5,93.2
3.0,12.0,3.1,5.8
4.0,12.0,3.1,6.1
4.0,12.0,3.1,5.4
4.0,12.0,3.1,4.7
4.0,10.0,3.1,5.4
4.0,10.0,3.1,5.8
6.0,16.0,3.1,6.8
6.0,18.0,12.6,22.9
4.0,10.0,0.8,2.5
4.0,10.0,0.8,2.5
4.0,10.0,0.8,3.5
4.0,10.0,0.8,2.7
4.0,10.0,3.1,5.5
4.0,3.2,3.1,3.4
4.0,15.0,3.1,7.7
8.0,55.0,50.3,186.0
7.0,50.0,12.6,33.5
3.0,15.0,3.1,4.9
3.0,8.0,0.8,2.2
3.0,15.0,3.1,5.9
3.0,8.0,0.8,2.2
